order_id,user_id,order_total,currency,payment_method,account_age_days,num_items,num_distinct_products,previous_completed_purchases,previous_returns,previous_chargebacks,historical_avg_order_value,avg_days_between_purchases,days_since_last_purchase,user_return_rate,user_session_count_7d,user_page_views_7d,user_cart_adds_7d,user_cart_removals_7d,user_searches_7d,primary_device,primary_category,billing_street,billing_city,billing_state,billing_zip_code,billing_country,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country
e3057e04-d104-440b-84aa-21860ac6d5a8,a1be7c46,4488.41,USD,credit_card,594,15,4,2,0,0,2251.73,6.33,75,0.0,2,4,0,0,0,tablet,food,51408 Becker Haven,Scottshire,GU,11195,US,5243 Carlson Mountains,Lake Lisa,GA,75602,US
b46e781f-3399-46da-8f55-00be61248002,118c8c2a,1698.31,USD,bank_transfer,581,7,3,3,1,0,2214.26,8.5,68,0.3333333333333333,3,5,0,0,0,desktop,books,5129 Tina Overpass Suite 537,New Diana,NM,66786,US,7312 Bradley Summit Suite 236,Christopherfort,WA,16885,US
44fbfb32-c0b5-4271-a55f-db0c528edcba,f35d65eb,4840.97,USD,paypal,721,13,4,1,0,0,3417.88,12.2,76,0.0,,,,,,,books,8806 Angela Via Suite 763,Port Bethtown,GU,74093,US,030 Stephen Highway,Terryborough,ND,86815,US
cecc027e-242a-4701-ab38-46e7d4d83937,a6cbd5bb,3711.75,USD,credit_card,467,14,4,0,0,0,,5.8,,0.0,,,,,,,beauty,9041 Washington Bypass Suite 332,Annettefort,MP,21179,US,197 James Port Apt. 677,New Lori,MP,88566,US
2655c529-24f7-43e7-a66a-bfac81860e6a,1f0b709c,1309.84,USD,credit_card,588,4,1,2,0,0,2465.71,6.36,68,0.0,,,,,,,electronics,6584 Jason Keys,Vancefurt,CA,27900,US,191 Keith Spring Apt. 146,East Stephen,CT,92664,US
e4c86f17-b6f0-49c3-a1a4-bcb70697f7db,db1f55a2,-2194.35,USD,debit_card,486,13,4,4,0,0,838.53,9.38,78,0.0,4,4,0,0,0,mobile,sports,5619 Chen Tunnel Suite 792,New Carlostown,NY,52472,US,8023 Priscilla Mission Suite 254,North Mary,MD,21704,US
b683c186-165a-40ba-a41c-6b5ac0af4159,bcda1aa7,4040.4,USD,bank_transfer,184,10,4,2,0,0,1511.26,10.83,67,0.0,,,,,,,clothing,01453 Sheri Stream,Christineville,AK,23489,US,760 Jefferson Cape Apt. 443,Fryetown,HI,04617,US
65d40cd8-5e6a-48b3-afc6-46320bd92aa8,c23e44ef,2875.68,USD,bank_transfer,675,8,4,3,1,0,3069.77,8.2,75,0.3333333333333333,,,,,,,sports,35408 Short Fall,Lake Gary,ID,05494,US,76984 Kevin Place Apt. 110,Lake Michael,AZ,86644,US
77de9f0c-e54e-4703-ab78-a39cd6a94538,46de1797,2912.27,USD,google_pay,390,14,5,1,0,0,5078.52,8.0,69,0.0,,,,,,,beauty,99259 Derek Villages Suite 109,New Debbie,FM,20235,US,98979 Kerr Alley Apt. 297,Williamsville,OR,22907,US
d56b3435-1ca4-4394-a3dd-2e76e1656fe1,eacf054e,3765.19,USD,bank_transfer,760,13,4,6,1,0,1408.68,5.08,55,0.16666666666666666,,,,,,,food,863 Andrew Route,Brownburgh,NE,94922,US,010 Wilson Well,Nealtown,VA,40367,US
b1446c33-9281-4581-b6f5-8189248955dd,76e2a678,-1354.66,USD,google_pay,725,7,3,4,1,1,1910.6,7.55,62,0.25,,,,,,,food,49647 Ramos Squares,West Aaronmouth,MO,13783,US,86911 Carrie Square Suite 112,Veronicafort,KS,60583,US
5fb0c089-4978-4dc4-a1d9-df6486e70982,5686884e,3775.21,USD,bank_transfer,299,20,5,2,0,0,1192.86,9.57,60,0.0,9,25,0,0,4,mobile,toys,421 Clifford Heights Apt. 797,Myersmouth,PW,77562,US,4584 William Point,North Chadport,MH,75363,US
059a1783-0e2b-4985-a102-229127c8072d,5c4f6e90,2055.44,USD,apple_pay,519,7,5,4,0,0,2562.03,10.13,64,0.0,4,6,0,0,2,mobile,home,04005 Banks Branch,North Brittany,FM,03355,US,6476 Angela Hills Apt. 071,South Lisa,NM,02537,US
c8318be1-9793-499c-825a-8e8acda2e0cf,3a164af8,932.25,USD,bank_transfer,801,3,2,5,2,0,3187.97,6.0,56,0.4,,,,,,,home,4489 Lopez Fort Suite 851,West Brianberg,MA,33123,US,496 Michelle Cliff,Blairhaven,PW,25259,US
c9ad8538-675d-480e-b9e3-429e25e49d8a,f60ac268,788.17,USD,credit_card,421,4,1,4,0,0,2115.91,6.27,52,0.0,,,,,,,books,57289 Deleon Curve Apt. 737,North Tonya,RI,03662,US,29849 Fields Walk Apt. 566,Bauerchester,WV,57507,US
e9a8c40c-2ff5-46d9-8e8f-9c81641518a9,406ee2f1,1281.35,USD,bank_transfer,702,7,2,2,0,0,1302.37,10.0,62,0.0,,,,,,,food,77252 Christopher Pine,Amberfurt,IN,50953,US,551 Brown Walks,West Linda,KY,09050,US
a4e710d0-9b42-4c61-ba65-4b098b7e166e,f56a9a0f,3310.85,USD,apple_pay,222,15,4,8,2,0,2156.72,5.06,48,0.25,,,,,,,home,534 Joy Mews,East Elizabethton,MD,36874,US,949 Mills Terrace,Angelamouth,AZ,55160,US
efe70e5f-d4b2-411a-8c9c-935efcb1a016,9dd324a5,1741.5,USD,apple_pay,149,7,2,3,1,0,1684.58,8.13,50,0.3333333333333333,5,7,0,0,0,mobile,sports,29976 Alice Springs,Bradyton,MH,63995,US,0496 Edward Keys Apt. 037,North Oscar,CT,97446,US
660beb15-3693-4708-a2a2-b78e398ad380,0c825438,6933.98,USD,credit_card,709,24,5,5,0,0,1917.03,7.09,67,0.0,2,2,0,0,0,mobile,home,28687 Steele Gardens Suite 045,Riosburgh,AR,66994,US,97218 Michael Crest Apt. 516,North Timothy,PR,93617,US
da6cfc1e-816e-4648-9f63-a78a1873190a,4325b777,1004.67,USD,debit_card,491,9,3,4,0,0,2489.72,8.4,46,0.0,9,15,0,0,2,mobile,clothing,8811 Frazier Camp Apt. 887,Port Ashleyhaven,NV,99452,US,284 Perry Gardens Apt. 012,Lake Gary,WY,76503,US
16525a2d-9f66-4705-873b-793b015a58f8,d8d1d78e,4597.61,USD,debit_card,461,15,4,6,1,0,1322.14,7.18,58,0.16666666666666666,5,7,0,0,1,desktop,books,5936 Joseph Knolls Suite 838,South Brianchester,ME,88982,US,82917 Kelly Extension Suite 619,Port Jessicaview,VI,40756,US
e6d94176-b719-4d98-bf33-de6737719de1,32b52ffe,1334.01,USD,apple_pay,642,7,2,7,0,0,1812.39,5.73,43,0.0,5,7,0,0,1,desktop,home,7324 Burke Springs,New Alicialand,AZ,35741,US,250 Obrien Village Apt. 614,Laurieborough,MP,65322,US
99224d9f-486a-4b81-9935-3d993f611935,52dc7481,3299.81,USD,paypal,249,11,4,8,1,0,1733.55,6.67,45,0.125,,,,,,,books,7880 Kevin Crescent,Harringtonfort,MA,81881,US,0893 Diaz Springs Apt. 789,New Melissafort,WI,22229,US
e32c7c0d-6c0a-4be1-994c-ecf4445826c1,0c825438,3290.21,USD,credit_card,709,13,5,6,0,0,2679.66,7.09,46,0.0,5,7,0,0,0,tablet,home,50296 Kimberly Summit Apt. 890,East Kayla,MN,82241,US,947 Kim Wells,Kimtown,VA,20803,US
2a729c03-8ba3-43ba-bfc5-eec998c00335,b8f93e90,1327.97,USD,credit_card,594,14,3,5,0,0,1904.9,7.27,60,0.0,3,3,0,0,0,desktop,toys,4492 Jennifer Crossroad Suite 586,New Laura,IN,22780,US,337 Philip Key Suite 095,Robertview,ID,68459,US
14e6c2f6-87dc-467f-9ce8-2163c365d574,9294d996,2404.21,USD,apple_pay,668,13,4,4,0,0,1372.15,7.0,45,0.0,,,,,,,toys,557 Robert Rest,Velasquezview,ME,47122,US,4545 Short Turnpike Apt. 953,Schneiderport,MD,39234,US
1d1385e1-551d-4096-9a9b-72095541a4a2,77e8cdf6,678.73,USD,paypal,780,3,1,4,1,0,2394.22,10.71,39,0.25,,,,,,,electronics,69114 Ayers Gardens,Woodfurt,AL,21648,US,176 Kim Ports Suite 766,North Williamberg,KS,83758,US
96f514f2-c32c-40dc-ac98-b2869a8af663,c8771e6b,1782.56,USD,google_pay,278,8,2,6,0,1,2127.05,7.18,49,0.0,8,12,0,0,2,tablet,books,5455 Russell Squares,Sotoland,IA,20757,US,7422 Jose Lights Suite 599,Jeffreychester,CT,96122,US
6d42c327-fd1a-4eff-a971-5126509708f1,a0cfc79b,1670.86,USD,bank_transfer,199,6,3,6,0,0,1978.44,9.83,46,0.0,3,3,0,0,0,mobile,clothing,3076 Seth Spring Suite 958,Wrightton,VT,65306,US,081 Kimberly Circle,East Benjaminhaven,AS,36024,US
dcaa512f-e6f1-4cde-a232-9bd85fb6339d,5fbafe52,3884.39,USD,google_pay,216,10,3,8,3,0,1934.01,5.43,32,0.375,,,,,,,sports,96088 Baker Ford,Lawsonview,TX,94130,US,5697 Michele Lock Suite 055,Lake Jenniferville,CO,48121,US
69d1edee-dab8-4d9d-81ad-3fdc15a45a20,f1f4c996,2099.47,USD,credit_card,360,11,4,6,0,0,2568.1,8.44,36,0.0,7,9,0,0,0,desktop,beauty,15960 Andrew Knolls,Paulport,RI,57119,US,720 Sanchez Vista Suite 222,Allisonberg,WY,47888,US
0d88cc25-b6f5-4708-a98e-e9016bd89e46,b8da60af,3462.73,USD,google_pay,147,14,5,7,0,0,2337.56,7.82,41,0.0,10,20,0,0,2,tablet,beauty,5170 Duncan Vista Suite 966,Douglasport,OH,22173,US,4577 Mitchell Island,Piercefurt,WI,66378,US
f235437a-e0b9-4db6-a1a7-452837e97371,63a67eb7,3980.12,USD,bank_transfer,685,11,5,2,0,0,1648.24,6.29,31,0.0,4,6,0,0,0,desktop,toys,58259 Miller Isle Apt. 090,Deannaside,MO,57589,US,84402 Thomas Estates Apt. 026,West Lori,WV,55201,US
0c45a9bb-8282-4206-919e-e4857351c709,b669b1ce,3969.35,USD,google_pay,360,18,5,6,0,0,1286.92,6.36,30,0.0,,,,,,,books,67122 Jason Harbors,South Keith,MD,73288,US,6701 Mason Isle Apt. 464,North Johnathanborough,AS,02514,US
5f1aa38f-d635-4b87-8f4d-007359acf741,1924715e,1593.36,USD,apple_pay,128,6,3,6,0,0,1928.28,6.92,54,0.0,,,,,,,food,1192 Cooper Manor Suite 372,Caseyberg,MN,20492,US,5562 Vaughan Junctions,Murrayhaven,NE,24362,US
4401f008-08d0-4c28-9adf-a3d329b33513,b669b1ce,4007.64,USD,credit_card,360,11,4,7,0,0,1553.84,6.36,27,0.0,6,10,0,0,0,tablet,home,213 James Cape Apt. 932,East Shannon,IN,08037,US,0140 Adam Lake,Carolfurt,DE,72316,US
913a4f93-efa6-4ba0-adbb-0e894b9106ce,fd4e9e63,1030.7,USD,google_pay,490,8,4,11,3,0,1790.75,6.17,19,0.2727272727272727,,,,,,,food,3451 Sanchez Park,North Diane,GU,86086,US,5086 Huynh Lane,Lake Tina,IN,57792,US
a13e3d0f-3ea2-43fb-9df2-e5b39e654ff9,f05dd004,462.23,USD,credit_card,783,1,1,8,2,0,2287.26,5.85,21,0.25,7,9,0,0,0,tablet,clothing,630 Alexander Courts Suite 936,Lake Amanda,OR,46242,US,51068 Dennis Isle Suite 526,Port Jamesbury,MP,85392,US
82f0d9c9-91ed-41da-97d0-d17783782826,655aeee0,4271.31,USD,apple_pay,532,10,4,6,0,0,1999.09,6.9,31,0.0,,,,,,,electronics,908 Gary Gateway Suite 899,East Williamport,TN,87866,US,64514 Kristin Rapids,North Paigeborough,IN,20084,US
d20778f8-6605-475d-a7fe-b7f3c37765aa,7673b950,429.77,USD,credit_card,382,4,1,5,0,0,2101.24,11.0,41,0.0,,,,,,,home,760 Joshua Drives,Port Julieberg,NY,57049,US,737 Williams Cape Suite 447,Ericafort,AL,58772,US
cefa472f-b801-434b-a130-b697b426dada,f9b733c8,2108.76,USD,paypal,642,7,3,10,0,0,2671.53,6.2,24,0.0,7,11,0,0,1,tablet,clothing,9412 Smith Street Suite 864,East Vanessa,PA,37869,US,1650 Jeff Roads Apt. 552,Patriciamouth,PA,56699,US
36b31302-b6d2-44ca-b6ec-7abadc0bfd72,57f62387,422.54,USD,apple_pay,448,2,1,5,1,0,2482.28,8.6,29,0.2,,,,,,,home,41899 James Roads Suite 265,South Markshire,MH,73265,US,63655 Megan Garden Apt. 164,Lake Austinfort,AK,38003,US
72b230f5-bbcd-4e29-b3e4-df3b421df1e1,f60ac268,3054.93,USD,credit_card,421,12,3,9,0,1,1856.58,6.27,19,0.0,,,,,,,electronics,09776 Kimberly Underpass,Jasonberg,AS,13314,US,295 Cruz Vista Apt. 318,Port Davidchester,AK,60097,US
42eec0cf-6c0f-4be0-94d6-2b23479d66b6,cb2e7dd1,3822.19,USD,apple_pay,219,17,5,3,0,0,3261.59,16.0,18,0.0,3,5,0,0,0,desktop,books,57094 Stevens Club,Port Stephanie,IN,59824,US,2964 Morgan Parks,West Phillip,MP,13099,US
3b8fabba-0254-4dae-b33b-978f8a43ab63,cde8ef66,1769.44,USD,paypal,487,11,5,6,2,0,1987.61,7.0,18,0.3333333333333333,4,4,0,0,1,desktop,toys,81693 Cruz Inlet Apt. 998,Kathrynside,WY,18134,US,4510 Lopez Inlet,Lisafort,MI,42430,US
e7b46b3e-6830-4a11-b5d9-c6ce33d09012,02c17cf3,3755.05,USD,debit_card,821,14,4,14,2,0,1351.13,3.88,20,0.14285714285714285,,,,,,,toys,060 Perry Mountains,Holmesport,TN,74167,US,58963 Julia Park,Nancytown,MA,63104,US
a48f69da-0c3d-4fd2-ae65-1318cbd03a53,cd5a6e96,-3203.6,USD,bank_transfer,184,13,3,11,0,0,2269.96,6.17,24,0.0,5,5,0,0,0,mobile,electronics,97089 Roberts Ports,Whitneyview,WV,69945,US,30807 James Tunnel,Lake Christopher,MA,96186,US
0bb98cdd-d596-401c-974a-fe4705d8bb5d,83f5e92f,4500.39,USD,apple_pay,355,20,5,7,0,0,3627.81,10.71,15,0.0,,,,,,,books,2830 Jenkins Knolls Apt. 077,New Melanie,NJ,66549,US,282 Todd Garden Apt. 252,North Rebeccaborough,PW,88136,US
b7be4604-edf4-4d08-9858-f2d120adc430,7eb7f82d,3420.51,USD,credit_card,712,11,3,7,1,1,1890.19,8.78,12,0.14285714285714285,7,13,0,0,0,desktop,books,67002 Bennett Springs,North Samantha,MP,03316,US,7233 Andrew Fords,Brandonmouth,AZ,75478,US
8b4ea273-dbac-4332-b611-5e1f334e2634,b17e06a0,-3672.9,USD,google_pay,340,16,4,6,1,0,2665.32,8.1,23,0.16666666666666666,3,3,0,0,1,desktop,home,885 Sullivan Dale Suite 516,Charlesville,ND,04921,US,10912 Jeffrey Mountains Apt. 078,New Jack,NM,83381,US
5dcd7214-84ad-4431-84b7-e9ea503b181c,b186523a,1037.22,USD,google_pay,185,7,3,11,1,0,2478.05,5.93,17,0.09090909090909091,,,,,,,beauty,53976 Allen Passage,Nicholasburgh,NJ,55435,US,9241 April Crescent Suite 296,Stephensborough,AK,76467,US
287900b1-44d5-4dcd-a653-ddcce083f356,750b4f21,4174.67,USD,apple_pay,647,14,4,9,3,1,2467.75,7.73,12,0.3333333333333333,,,,,,,food,71244 Rachel Rest,East Joshuafurt,IL,94117,US,918 Daniel Vista,Port Scottside,MS,82836,US
57c12540-98d3-45fc-b925-dc6ede2b7de9,e71682ff,4749.38,USD,credit_card,511,18,4,9,2,1,1850.64,8.5,19,0.2222222222222222,,,,,,,clothing,078 Phillip Keys Apt. 771,Lake Jasmine,VI,34618,US,972 Edwin Way Suite 854,Port John,MN,83789,US
6404ba81-740c-44f0-af91-3c81a2034f7d,e5e3a521,995.69,USD,credit_card,786,6,2,8,0,0,1905.41,10.25,15,0.0,3,3,0,0,0,tablet,clothing,9259 Edwards Gardens Apt. 703,Martinfurt,NC,81473,US,42478 Kelly Fall,Petersonmouth,SD,37744,US
f75c70cb-49ce-4a34-94d4-bda32713a4ce,427a29c8,898.03,USD,debit_card,219,8,3,8,0,0,3497.23,8.7,9,0.0,5,7,0,0,2,tablet,electronics,985 Christopher Oval Suite 485,Barneschester,AR,80075,US,5807 Raymond Haven Apt. 602,South Jasonmouth,NC,36230,US
3687d47f-35fc-431e-bebf-668762ab29a1,6cf6e0e8,6074.68,USD,paypal,802,19,5,10,1,0,2565.58,6.77,10,0.1,,,,,,,sports,9304 Jessica Village,Port Jenniferside,IL,36505,US,1624 Booker Ferry Apt. 799,Amandahaven,VI,55402,US
f0587153-d12b-48ef-888b-4f7f21aa942b,44a2592b,3622.92,USD,paypal,453,9,2,5,1,0,1229.38,9.71,13,0.2,4,4,0,0,0,desktop,books,34106 Jessica Burgs,Port Katiefurt,UT,62567,US,14237 Hernandez Ramp Apt. 111,Lake Yesenia,RI,42030,US
b91750c8-0dca-426b-b2f7-97927a973d7a,93e89d60,2639.06,USD,google_pay,805,11,4,9,1,0,1566.14,7.89,8,0.1111111111111111,,,,,,,toys,13831 Wilson Motorway Suite 953,Theodorehaven,RI,56443,US,5132 Fisher Rest Suite 939,Port Carrie,NE,38726,US
2f53e947-32ad-4054-8dd1-395aa09cb1da,a4447f8d,2188.58,USD,debit_card,599,5,2,11,1,0,2646.45,6.62,8,0.09090909090909091,2,2,0,0,0,desktop,sports,1264 Kelly Forges Suite 183,North Sandramouth,VI,43286,US,1271 Fry Viaduct,South Cindy,IA,98949,US
d8076949-7462-43c4-8da5-346d5d9ce3db,21f60870,2537.53,USD,paypal,668,8,4,10,0,0,1302.88,7.91,12,0.0,,,,,,,sports,4764 Gary Pine Suite 878,Port Virginiaside,AL,28943,US,056 Johnson Dale,Graceshire,MI,97336,US
87f449bb-55d2-4ebe-87aa-26d45fcded8e,bbb52e76,-2070.43,USD,bank_transfer,361,8,2,0,0,0,,14.5,,0.0,1,1,0,0,0,tablet,books,4159 Shelley Roads Suite 555,South Robertland,NE,90861,US,9568 Jones Pines Suite 351,North Jasontown,UT,98430,US
687d1831-c8ce-469a-810e-a043d900d953,cfd66c1d,6052.47,USD,bank_transfer,270,19,5,0,0,0,,4.21,,0.0,,,,,,,toys,72381 Jeffrey Fall Apt. 011,Adambury,IL,14870,US,178 Cohen Village Apt. 395,New Elizabethland,MP,37747,US
c4721e07-d769-4152-98de-ebb656d9b1f8,9614b722,3200.71,USD,google_pay,775,9,3,0,0,0,,8.75,,0.0,,,,,,,home,669 Jones Row,South Martinberg,MD,96269,US,29898 Christina Station,East Michael,HI,82791,US
8a7173bc-048a-4d96-97cc-a551bb9dc8ab,6bf5412c,1182.17,USD,google_pay,467,4,2,2,0,0,1487.8,6.69,89,0.0,,,,,,,toys,2083 Murphy Courts Apt. 433,South Kim,NH,65847,US,436 Karina Inlet,Mooreport,VT,33514,US
6f52cdf2-8bf4-4b71-a07f-e6d461a30ad4,400f8d8c,1010.2,USD,paypal,708,3,2,1,0,0,2294.54,4.93,83,0.0,6,10,0,0,2,desktop,electronics,048 Michael Groves Suite 311,Sarahfurt,CO,44808,US,5596 Powers Road Apt. 209,Rodriguezview,OR,60760,US
8dfd0eb0-43db-4132-bb05-90c026af39b7,69f6091c,753.86,USD,apple_pay,454,9,2,2,0,0,1592.7,7.44,84,0.0,,,,,,,sports,16362 Michael Terrace,Hayeshaven,IL,05949,US,7680 Rich Mall,North Keithchester,MA,51353,US
e8cce7fc-6847-4a1c-ac02-5342c5773dcd,21c0aa73,1082.35,USD,apple_pay,757,6,4,0,0,0,,11.5,,0.0,,,,,,,toys,831 Nathan Divide Apt. 244,Hicksbury,ID,89236,US,648 Paul Fall,Michaelstad,MP,74631,US
fd5c9592-6305-4665-bf3b-e90acbf781af,a6b0fd59,4041.59,USD,bank_transfer,278,12,3,2,0,0,1809.41,8.25,79,0.0,,,,,,,beauty,24937 Shannon Plains,Bradleytown,AK,44774,US,95675 Anita Green Suite 726,Port Katherinefort,WV,53584,US
9b8542d1-3fc8-424a-b1ce-1601b6b05e1a,8c4bea7e,1277.09,USD,apple_pay,369,10,3,0,0,0,,16.75,,0.0,,,,,,,sports,3187 Brandon Plaza Suite 290,Mooneyborough,MT,36280,US,078 Daniel Valley,Parsonsshire,IN,34430,US
c6efc915-87f1-4255-a02b-af5f770fafb2,efb5aae3,62.62,USD,debit_card,358,5,1,1,0,0,2461.06,8.5,75,0.0,2,2,0,0,0,mobile,food,3573 Jones Ford,Kellytown,ME,33329,US,97504 Hunter Wells,Sanchezfurt,VA,45480,US
1c99c653-92f4-440b-9587-9f5e3eac32bc,1b07af9d,1744.35,USD,debit_card,340,6,2,3,1,0,2824.15,9.63,82,0.3333333333333333,,,,,,,beauty,05891 Pittman Curve Suite 721,Port Phillip,GA,43686,US,49834 Angela Knolls Suite 886,Newmantown,CO,16705,US
c90f2def-9f6a-4fc5-acf1-245f11ec6b39,27c04264,4376.65,USD,google_pay,692,15,5,0,0,0,,9.0,,0.0,3,3,0,0,1,mobile,beauty,9492 Zachary Junction Apt. 667,Valenciaville,IA,61899,US,3863 Brooks River Apt. 017,Christyside,WY,76603,US
5999d002-da70-4195-93bf-04dacd27e2fa,96a19db8,4027.94,USD,bank_transfer,761,19,5,2,0,0,1444.18,6.75,84,0.0,,,,,,,food,9257 Laura Station,Kellymouth,KY,20853,US,48228 Julia Shoal Suite 179,New Stephanieside,WY,36511,US
19255c12-cfe6-48a0-8308-ff9573d2c85a,260a108a,2331.17,USD,apple_pay,781,12,5,0,0,0,2488.2,8.33,81,0.0,4,4,0,0,1,tablet,books,8969 Sanchez Cove,North Vanessa,HI,02863,US,3465 Houston Village,Haileyview,OH,57199,US
0aefdb2a-d03f-4797-8074-2179a430cfe3,95cbb25b,-1430.69,USD,debit_card,536,8,2,4,0,0,2284.32,8.5,67,0.0,,,,,,,electronics,02205 Dean Parks Apt. 086,Lake Stephanie,NJ,20394,US,883 Carlson Inlet Apt. 317,New Nicholasview,TN,74626,US
231ca336-3ed0-4ee5-887b-19d5348efb74,41d883ee,5126.87,USD,debit_card,589,16,4,0,0,0,,8.71,,0.0,3,5,0,0,2,tablet,electronics,21311 Elizabeth Glens,Port Brittany,WV,31479,US,150 David Ridges,New Amber,CO,49059,US
96bb7c2d-f7b6-43a8-88c2-498ed798ea4e,1223c27c,75.34,USD,credit_card,296,1,1,0,1,0,1012.52,8.75,85,0.0,,,,,,,beauty,3810 Adam Lodge,New Jessicabury,FM,38189,US,1488 Walker Circles Suite 362,New David,WA,43462,US
f78b38de-181e-4d68-a426-1e5e6dac4a11,cc657742,5601.27,USD,apple_pay,799,22,5,2,0,0,1382.88,8.78,75,0.0,5,7,0,0,0,desktop,home,1596 Marilyn Ports Apt. 322,New Edwardton,FL,37167,US,65592 Tanner Cliff,Ronaldport,MA,80074,US
c6d29283-d8a2-49f7-b6b3-d389b6868425,ef733b0f,1748.67,USD,apple_pay,353,10,4,3,0,0,2121.45,4.14,63,0.0,5,7,0,0,2,tablet,home,74754 Erin Freeway Apt. 782,Jessicaburgh,AZ,68839,US,489 Margaret Spur,East Mario,AR,69172,US
8a46ff0a-4ce9-4c6b-8784-6b9a242c3d1c,f2cf3868,2516.23,USD,bank_transfer,483,12,4,3,0,0,3611.91,7.2,67,0.0,,,,,,,clothing,72862 Choi Roads Apt. 539,Riversland,PW,99011,US,651 Larson Creek Suite 328,Brianmouth,KY,33820,US
9c7bc3e8-19d4-4e94-8c3e-22adf7abfd6a,9c1df1f2,2506.74,USD,debit_card,386,9,3,2,0,1,2334.27,7.29,60,0.0,,,,,,,clothing,42253 Flores Station Suite 430,Lake Linda,WV,85155,US,7678 Rogers Plains,Paulton,CA,24381,US
8ec6cea6-22c2-49dd-8eb0-6d3e4e9c2576,a7bd894b,1725.33,USD,credit_card,496,9,2,2,0,0,1051.43,10.71,60,0.0,2,2,0,0,0,tablet,clothing,893 Ross Fort,Vincentville,WA,23105,US,8007 Campbell Passage,Barrside,ME,45707,US
b8375fa9-ee3e-4d11-97b2-69da77c6ebb5,9411828e,795.08,USD,apple_pay,259,4,1,5,0,0,1554.98,5.06,52,0.0,,,,,,,books,176 Crystal Street,New Desireeton,MP,75924,US,20021 Stevens Valley,South James,IN,82908,US
678f6d1b-cd0f-45da-9ed4-8f95c717ba94,75778cea,4565.86,USD,bank_transfer,284,14,4,4,1,0,2355.38,6.46,52,0.25,7,13,0,0,1,desktop,electronics,2882 Singleton Skyway Suite 216,North Robertshire,MN,67587,US,78713 Gutierrez Ridge Apt. 277,New Dawn,MN,87268,US
ef26d0db-c71d-40e4-a742-b27c20a6b83b,ecd90a31,1873.57,USD,apple_pay,336,13,5,9,2,1,1988.58,6.36,48,0.2222222222222222,,,,,,,clothing,38552 Donna Stream,New Robertberg,PW,82086,US,49923 Eric Squares Suite 953,East Thomasville,MO,07965,US
2e4c807e-49e5-412f-b1fc-67aedba7687c,f2a22ddd,-1021.27,USD,paypal,780,10,3,9,0,0,2364.51,6.17,44,0.0,,,,,,,electronics,336 Steven Plaza Suite 305,Jacquelinestad,MP,06102,US,22387 Riley Walks Apt. 364,Ericville,VT,82379,US
5c262360-bc3d-4075-8919-a66dfc0cdb2a,c9edd775,3596.24,USD,google_pay,486,12,5,5,1,0,1175.9,5.06,41,0.2,4,6,0,0,0,desktop,books,3476 Stephanie Locks Apt. 284,West Joshuatown,NV,59705,US,60107 Chen Light,Davidburgh,MT,10475,US
960fb8d6-2782-452e-8b54-18d49fab6b42,6f21fb93,2898.09,USD,bank_transfer,474,18,5,1,1,0,343.04,24.33,89,1.0,,,,,,,sports,2271 Misty Knolls Apt. 448,Lisabury,NY,86819,US,20119 Nicole Vista Apt. 005,Rodriguezborough,ID,26291,US
10c8ad54-f157-46e0-9730-6173e0b2f312,8347073d,1988.7,USD,debit_card,375,8,4,7,0,0,2517.67,6.09,41,0.0,2,2,0,0,0,tablet,sports,3551 Amy Forges Apt. 679,Corymouth,UT,32910,US,351 Olsen Highway,Lake Samanthamouth,AS,32530,US
13289a7c-b89b-498e-be4e-e53944bcc8ea,b70aa4dd,4295.2,USD,google_pay,623,18,5,3,1,0,1195.08,10.63,52,0.3333333333333333,4,6,0,0,0,mobile,electronics,06383 Moore Union,Kevinport,IA,70667,US,287 Burns Parks,West Crystalborough,CO,99781,US
02978612-36c7-477b-a5ff-9f1484c4ea28,9909f89e,2906.9,USD,apple_pay,683,11,4,3,2,1,1191.96,11.8,49,0.6666666666666666,,,,,,,books,257 Tyler Village,Lisaview,IA,23686,US,6217 Gray Green,Melissahaven,GU,60784,US
d2633831-89d8-4c81-8117-bb984569e2e7,e24b0d1c,3030.32,USD,paypal,542,12,4,3,0,0,2488.09,8.25,46,0.0,8,16,0,0,3,mobile,sports,9163 Jeffrey Station Apt. 164,Port Traci,SD,78047,US,130 Smith Walk,Lake Steven,MT,64479,US
f7cea990-31ea-46db-93f6-1d560d6dcd70,42c8c629,-1004.7,USD,google_pay,415,5,1,8,1,1,2393.91,6.33,47,0.125,5,9,0,0,0,tablet,toys,0979 Deborah Burgs Apt. 206,Petersenberg,NY,56825,US,510 Jessica Lakes,North Sherry,RI,94492,US
4e7209d4-2159-4d9e-85ac-c14e92ce54c2,f4bbcae4,-2885.71,USD,bank_transfer,484,11,4,9,3,0,1829.33,5.64,43,0.3333333333333333,,,,,,,electronics,165 Wesley Road Suite 452,East Juan,MN,79807,US,36889 Wood Street Suite 013,Lake Maria,MD,55191,US
acc807d2-c788-4323-b58f-fc338bfc094f,d4552450,1721.64,USD,apple_pay,471,5,1,4,0,0,1809.31,5.0,34,0.0,,,,,,,clothing,65263 William Overpass Suite 677,East Ryan,MT,96505,US,929 Taylor Villages,Hughesborough,WV,38642,US
